Source page: http://www.encyclopedia-titanica.org/titanic-survivors/,
col_image,col_image/_alt,name_link,name_link/_text,name_link/_title,age_link,age_link/_text,age_link/_title,classdept_link,classdept_link/_text,classdept_link/_title,joined_link,joined_link/_text,joined_link/_title,job_link,job_link/_text,job_link/_title,boatbody_link,boatbody_link/_text,boatbody_link/_title,age_link_numbers,classdept_value,ticket_values,ticket_values_prices
"","","http://www.encyclopedia-titanica.org/titanic-survivor/catherine-peter-joseph.html","PETER / JOSEPH, Mrs Catherine","","http://www.encyclopedia-titanica.org/titanic-ages/24.html","24","","http://www.encyclopedia-titanica.org/titanic-third-class-passengers/","3rd Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/cherbourg.html","Cherbourg","","","","","http://www.encyclopedia-titanica.org/titanic-lifeboat-c/","C","","24","","2668; £22 7s 2d","22"
"","","http://www.encyclopedia-titanica.org/titanic-survivor/michael-michael-joseph-peter-joseph.html","PETER / JOSEPH, Master Michael J. ("Michael Joseph")","","http://www.encyclopedia-titanica.org/titanic-ages/4.html","4","","http://www.encyclopedia-titanica.org/titanic-third-class-passengers/","3rd Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/cherbourg.html","Cherbourg","","","","","http://www.encyclopedia-titanica.org/titanic-lifeboat-d/","D","","4","","2668; £22 7s 2d","22"
"","","http://www.encyclopedia-titanica.org/titanic-survivor/anna-mary-joseph-peter-joseph.html","PETER / JOSEPH, Miss Anna ("Mary Joseph")","","http://www.encyclopedia-titanica.org/titanic-ages/2.html","2","","http://www.encyclopedia-titanica.org/titanic-third-class-passengers/","3rd Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/cherbourg.html","Cherbourg","","","","","http://www.encyclopedia-titanica.org/titanic-lifeboat-c/","C","","2","","2668; £22 7s 2d","22"
"http://www.encyclopedia-titanica.org/files/2013/201301/admin/images/william-chapman-peters-cr10_medium.jpg","","http://www.encyclopedia-titanica.org/titanic-survivor/william-chapman-peters.html","PETERS, Mr William Chapman","","http://www.encyclopedia-titanica.org/titanic-ages/26.html","26","","http://www.encyclopedia-titanica.org/titanic-deck-crew/","Deck Crew","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/seaman.html","Able Seaman","","http://www.encyclopedia-titanica.org/titanic-lifeboat-9/","9","","26","","",""
"http://www.encyclopedia-titanica.org/images/thumb/peuchusinqy.jpg","","http://www.encyclopedia-titanica.org/titanic-survivor/arthur-godfrey-peuchen.html","PEUCHEN, Major Arthur Godfrey","","http://www.encyclopedia-titanica.org/titanic-ages/52.html","52","","http://www.encyclopedia-titanica.org/titanic-first-class-passengers/","1st Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","","","","http://www.encyclopedia-titanica.org/titanic-lifeboat-6/","6","","52","","113786; £30 10s","30"
"","","http://www.encyclopedia-titanica.org/titanic-survivor/richard-pfropper.html","PFROPPER, Mr Richard Paul Jozef","","http://www.encyclopedia-titanica.org/titanic-ages/30.html","30","","http://www.encyclopedia-titanica.org/titanic-victualling-crew/","Victualling Crew","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/steward.html","Saloon Steward","","","","","30","","",""
"http://www.encyclopedia-titanica.org/files/1/harold-phillimore-thm.jpg","","http://www.encyclopedia-titanica.org/titanic-survivor/harold-charles-william-phillimore.html","PHILLIMORE, Mr Harold Charles William","","http://www.encyclopedia-titanica.org/titanic-ages/23.html","23","","http://www.encyclopedia-titanica.org/titanic-victualling-crew/","Victualling Crew","","http://www.encyclopedia-titanica.org/titanic-places/belfast.html","Belfast","","http://www.encyclopedia-titanica.org/titanic-jobs/steward.html","Saloon Steward (2nd class)","","http://www.encyclopedia-titanica.org/titanic-lifeboat-14/","14","","23","","",""
"http://www.encyclopedia-titanica.org/files/1/alice-phillips.jpg","","http://www.encyclopedia-titanica.org/titanic-survivor/alice-phillips.html","PHILLIPS, Miss Alice Frances Louisa","","http://www.encyclopedia-titanica.org/titanic-ages/21.html","21","","http://www.encyclopedia-titanica.org/titanic-second-class-passengers/","2nd Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","","","","http://www.encyclopedia-titanica.org/titanic-lifeboat-12/","12","","21","","2; £21","21"
"http://www.encyclopedia-titanica.org/images/phillips_ellen_100.jpg","","http://www.encyclopedia-titanica.org/titanic-survivor/kate-phillips.html","PHILLIPS, Miss Kate Florence","","http://www.encyclopedia-titanica.org/titanic-ages/19.html","19","","http://www.encyclopedia-titanica.org/titanic-second-class-passengers/","2nd Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","","","","http://www.encyclopedia-titanica.org/titanic-lifeboat-11/","11","","19","","250655; £26","26"
"","","http://www.encyclopedia-titanica.org/titanic-survivor/berk-pickard.html","PICKARD, Mr Berk","","http://www.encyclopedia-titanica.org/titanic-ages/32.html","32","","http://www.encyclopedia-titanica.org/titanic-third-class-passengers/","3rd Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/leather-worker.html","Leather Worker","","http://www.encyclopedia-titanica.org/titanic-lifeboat-9/","9","","32","","392078; £8 1s","8"
"","","http://www.encyclopedia-titanica.org/titanic-survivor/rosa-pinsky.html","PINSKY, Mrs Rosa","","http://www.encyclopedia-titanica.org/titanic-ages/32.html","32","","http://www.encyclopedia-titanica.org/titanic-second-class-passengers/","2nd Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","","","","http://www.encyclopedia-titanica.org/titanic-lifeboat-9/","9","","32","","234604; £13","13"
"http://www.encyclopedia-titanica.org/images/thumbnails/pitman_hj_100x100.jpg","","http://www.encyclopedia-titanica.org/titanic-survivor/herbert-john-pitman.html","PITMAN, Mr Herbert John","","http://www.encyclopedia-titanica.org/titanic-ages/34.html","34","","http://www.encyclopedia-titanica.org/titanic-deck-crew/","Deck Crew","","http://www.encyclopedia-titanica.org/titanic-places/belfast.html","Belfast","","http://www.encyclopedia-titanica.org/titanic-jobs/ships-officer.html","3rd. Officer","","http://www.encyclopedia-titanica.org/titanic-lifeboat-5/","5","","34","Titanic Officers","",""
"http://www.encyclopedia-titanica.org/files/2013/201301/admin/images/thumbnails/titanic-fireman-john-podesta_100x100.jpg","","http://www.encyclopedia-titanica.org/titanic-survivor/john-alexander-podesta.html","PODESTA, Mr Alfred John Alexander","","http://www.encyclopedia-titanica.org/titanic-ages/24.html","24","","http://www.encyclopedia-titanica.org/titanic-engineering-crew/","Engineering Crew","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/fireman.html","Fireman","","","","","24","","",""
"http://www.encyclopedia-titanica.org/images/poingdestre_thm.jpg","","http://www.encyclopedia-titanica.org/titanic-survivor/john-thomas-poingdestre.html","POINGDESTRE, Mr John Thomas","","http://www.encyclopedia-titanica.org/titanic-ages/33.html","33","","http://www.encyclopedia-titanica.org/titanic-deck-crew/","Deck Crew","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/seaman.html","Able Seaman","","http://www.encyclopedia-titanica.org/titanic-lifeboat-12/","12","","33","","",""
"","","http://www.encyclopedia-titanica.org/titanic-survivor/frank-port.html","PORT, Mr Frank","","http://www.encyclopedia-titanica.org/titanic-ages/22.html","22","","http://www.encyclopedia-titanica.org/titanic-victualling-crew/","Victualling Crew","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/steward.html","Steward","","","","","22","","",""
"http://www.encyclopedia-titanica.org/images/portalupi_e_thm.jpg","","http://www.encyclopedia-titanica.org/titanic-survivor/emilio-portaluppi.html","PORTALUPPI, Mr Emilio Ilario Giuseppe","","http://www.encyclopedia-titanica.org/titanic-ages/30.html","30","","http://www.encyclopedia-titanica.org/titanic-second-class-passengers/","2nd Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/cherbourg.html","Cherbourg","","","","","http://www.encyclopedia-titanica.org/titanic-lifeboat-14/","14","","30","","34644; £12 14s 9d","12"
"http://www.encyclopedia-titanica.org/images/potter_t2_thm.jpg","","http://www.encyclopedia-titanica.org/titanic-survivor/lily-alexenia-potter.html","POTTER, Mrs Lily Alexenia","","http://www.encyclopedia-titanica.org/titanic-ages/56.html","56","","http://www.encyclopedia-titanica.org/titanic-first-class-passengers/","1st Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/cherbourg.html","Cherbourg","","","","","http://www.encyclopedia-titanica.org/titanic-lifeboat-7/","7","","56","","11767; £83 3s 2d","83"
"http://www.encyclopedia-titanica.org/files/1/george-alexander-pragnell.jpg","","http://www.encyclopedia-titanica.org/titanic-survivor/george-alexander-prangnell.html","PRANGNELL, Mr George Alexander","","http://www.encyclopedia-titanica.org/titanic-ages/30.html","30","","http://www.encyclopedia-titanica.org/titanic-engineering-crew/","Engineering Crew","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/greaser.html","Greaser","","http://www.encyclopedia-titanica.org/titanic-lifeboat-b/","B","","30","","",""
"http://www.encyclopedia-titanica.org/files/146979/thumbnails/frank_prentice_19216_146979_19216.jpg","","http://www.encyclopedia-titanica.org/titanic-survivor/frank-winnold-prentice.html","PRENTICE, Mr Frank Winnold","","http://www.encyclopedia-titanica.org/titanic-ages/23.html","23","","http://www.encyclopedia-titanica.org/titanic-victualling-crew/","Victualling Crew","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/storekeeper.html","Storekeeper","","","","","23","","",""
"http://www.encyclopedia-titanica.org/files/1/alice-prichard-thm.jpg","","http://www.encyclopedia-titanica.org/titanic-survivor/alice-prichard.html","PRICHARD, Mrs Alice Maud","","http://www.encyclopedia-titanica.org/titanic-ages/34.html","34","","http://www.encyclopedia-titanica.org/titanic-victualling-crew/","Victualling Crew","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/steward.html","Stewardess","","http://www.encyclopedia-titanica.org/titanic-lifeboat-11/","11","","34","","",""
"","","http://www.encyclopedia-titanica.org/titanic-survivor/arthur-john-priest.html","PRIEST, Mr Arthur John","","http://www.encyclopedia-titanica.org/titanic-ages/24.html","24","","http://www.encyclopedia-titanica.org/titanic-engineering-crew/","Engineering Crew","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/fireman.html","Fireman","","","","","24","","",""
"http://www.encyclopedia-titanica.org/files/1/harold-prior.jpg","","http://www.encyclopedia-titanica.org/titanic-survivor/harold-john-prior.html","PRIOR, Mr Harold John Arnold","","http://www.encyclopedia-titanica.org/titanic-ages/21.html","21","","http://www.encyclopedia-titanica.org/titanic-victualling-crew/","Victualling Crew","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/steward.html","Steward (3rd Class)","","","","","21","","",""
"http://www.encyclopedia-titanica.org/files/1/alfred-pugh.jpg","","http://www.encyclopedia-titanica.org/titanic-survivor/alfred-pugh.html","PUGH, Mr Alfred","","http://www.encyclopedia-titanica.org/titanic-ages/20.html","20","","http://www.encyclopedia-titanica.org/titanic-victualling-crew/","Victualling Crew","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/steward.html","3rd Class Steward","","http://www.encyclopedia-titanica.org/titanic-lifeboat-14/","14","","20","","",""
"","","http://www.encyclopedia-titanica.org/titanic-survivor/robert-william-pusey.html","PUSEY, Mr William Robert Holland","","http://www.encyclopedia-titanica.org/titanic-ages/22.html","22","","http://www.encyclopedia-titanica.org/titanic-engineering-crew/","Engineering Crew","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/fireman.html","Fireman","","http://www.encyclopedia-titanica.org/titanic-lifeboat-1/","1","","22","","",""
"","","http://www.encyclopedia-titanica.org/titanic-survivor/jane-quick.html","QUICK, Mrs Jane","","http://www.encyclopedia-titanica.org/titanic-ages/33.html","33","","http://www.encyclopedia-titanica.org/titanic-second-class-passengers/","2nd Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","","","","http://www.encyclopedia-titanica.org/titanic-lifeboat-11/","11","","33","","26360; £26","26"
"","","http://www.encyclopedia-titanica.org/titanic-survivor/winifred-vera-quick.html","QUICK, Miss Winifred Vera","","http://www.encyclopedia-titanica.org/titanic-ages/8.html","8","","http://www.encyclopedia-titanica.org/titanic-second-class-passengers/","2nd Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","","","","http://www.encyclopedia-titanica.org/titanic-lifeboat-11/","11","","8","","26360; £26","26"
"","","http://www.encyclopedia-titanica.org/titanic-survivor/phyllis-may-quick.html","QUICK, Miss Phyllis May","","http://www.encyclopedia-titanica.org/titanic-ages/2.html","2","","http://www.encyclopedia-titanica.org/titanic-second-class-passengers/","2nd Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","","","","http://www.encyclopedia-titanica.org/titanic-lifeboat-11/","11","","2","","26360; £26","26"
"http://www.encyclopedia-titanica.org/files/1/thomas-ranger-thm.jpg","","http://www.encyclopedia-titanica.org/titanic-survivor/thomas-ranger.html","RANGER, Mr Thomas","","http://www.encyclopedia-titanica.org/titanic-ages/29.html","29","","http://www.encyclopedia-titanica.org/titanic-engineering-crew/","Engineering Crew","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/greaser.html","Greaser","","http://www.encyclopedia-titanica.org/titanic-lifeboat-4/","4","","29","","",""
"","","http://www.encyclopedia-titanica.org/titanic-survivor/frederick-dent-ray.html","RAY, Mr Frederick Dent","","http://www.encyclopedia-titanica.org/titanic-ages/32.html","32","","http://www.encyclopedia-titanica.org/titanic-victualling-crew/","Victualling Crew","","http://www.encyclopedia-titanica.org/titanic-places/belfast.html","Belfast","","http://www.encyclopedia-titanica.org/titanic-jobs/steward.html","Saloon Steward","","http://www.encyclopedia-titanica.org/titanic-lifeboat-13/","13","","32","","",""
"","","http://www.encyclopedia-titanica.org/titanic-survivor/lillian-renouf.html","RENOUF, Mrs Lillian","","http://www.encyclopedia-titanica.org/titanic-ages/30.html","30","","http://www.encyclopedia-titanica.org/titanic-second-class-passengers/","2nd Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","","","","","","","30","","31027; £21","21"
"","","http://www.encyclopedia-titanica.org/titanic-survivor/encarnacion-reynaldo.html","REYNALDS, Sra. Encarnación","","http://www.encyclopedia-titanica.org/titanic-ages/28.html","28","","http://www.encyclopedia-titanica.org/titanic-second-class-passengers/","2nd Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","","","","http://www.encyclopedia-titanica.org/titanic-lifeboat-9/","9","","28","","230434; £13","13"
"http://www.encyclopedia-titanica.org/files/146979/thumbnails/george_rheims_nara_1917_146979_5768.jpg","","http://www.encyclopedia-titanica.org/titanic-survivor/george-rheims.html","RHEIMS, Mr George Alexander Lucien","","http://www.encyclopedia-titanica.org/titanic-ages/33.html","33","","http://www.encyclopedia-titanica.org/titanic-first-class-passengers/","1st Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/cherbourg.html","Cherbourg","","http://www.encyclopedia-titanica.org/titanic-jobs/businessman.html","Businessman","","http://www.encyclopedia-titanica.org/titanic-lifeboat-a/","A","","33","","17607; £39 12s","39"
"","","http://www.encyclopedia-titanica.org/titanic-survivor/charles-rice.html","RICE, Mr Charles","","http://www.encyclopedia-titanica.org/titanic-ages/32.html","32","","http://www.encyclopedia-titanica.org/titanic-engineering-crew/","Engineering Crew","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/fireman.html","Fireman","","","","","32","","",""
"","","http://www.encyclopedia-titanica.org/titanic-survivor/emily-richards.html","RICHARDS, Mrs Emily","","http://www.encyclopedia-titanica.org/titanic-ages/24.html","24","","http://www.encyclopedia-titanica.org/titanic-second-class-passengers/","2nd Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","","","","http://www.encyclopedia-titanica.org/titanic-lifeboat-4/","4","","24","","29106; £18 15s","18"
"","","http://www.encyclopedia-titanica.org/titanic-survivor/william-rowe-richards.html","RICHARDS, Master William Rowe","","http://www.encyclopedia-titanica.org/titanic-ages/3.html","3","","http://www.encyclopedia-titanica.org/titanic-second-class-passengers/","2nd Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","","","","http://www.encyclopedia-titanica.org/titanic-lifeboat-4/","4","","3","","29106; £18 15s","18"
"","","http://www.encyclopedia-titanica.org/titanic-survivor/sibley-george-richards.html","RICHARDS, Master Sibley George","","http://www.encyclopedia-titanica.org/children-on-titanic/","9m","","http://www.encyclopedia-titanica.org/titanic-second-class-passengers/","2nd Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","","","","http://www.encyclopedia-titanica.org/titanic-lifeboat-4/","4","","9","","29106; £18 15s","18"
"","","http://www.encyclopedia-titanica.org/titanic-survivor/lucy-ridsdale.html","RIDSDALE, Miss Lucy","","http://www.encyclopedia-titanica.org/titanic-ages/58.html","58","","http://www.encyclopedia-titanica.org/titanic-second-class-passengers/","2nd Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","","","","http://www.encyclopedia-titanica.org/titanic-lifeboat-13/","13","","58","","14258; £10 10s","10"
"","","http://www.encyclopedia-titanica.org/titanic-survivor/hannah-riordan.html","RIORDAN, Miss Hannah","","http://www.encyclopedia-titanica.org/titanic-ages/18.html","18","","http://www.encyclopedia-titanica.org/titanic-third-class-passengers/","3rd Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/queenstown.html","Queenstown","","","","","http://www.encyclopedia-titanica.org/titanic-lifeboat-13/","13","","18","","334915; £7 14s 5d","7"
"http://www.encyclopedia-titanica.org/images/elisabeth_robert_1919_100.jpg","","http://www.encyclopedia-titanica.org/titanic-survivor/elisabeth-walton-robert.html","ROBERT, Mrs Elisabeth Walton","","http://www.encyclopedia-titanica.org/titanic-ages/43.html","43","","http://www.encyclopedia-titanica.org/titanic-first-class-passengers/","1st Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/of-independent-means.html","Of Independent Means","","http://www.encyclopedia-titanica.org/titanic-lifeboat-2/","2","","43","","24160; £211 6s 9d","211"
"http://www.encyclopedia-titanica.org/files/1/stewardess-9.jpg","","http://www.encyclopedia-titanica.org/titanic-survivor/mary-kezziah-roberts.html","ROBERTS, Mrs Mary Kezia","","http://www.encyclopedia-titanica.org/titanic-ages/41.html","41","","http://www.encyclopedia-titanica.org/titanic-victualling-crew/","Victualling Crew","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/steward.html","Stewardess","","http://www.encyclopedia-titanica.org/titanic-lifeboat-16/","16","","41","","",""
"http://www.encyclopedia-titanica.org/files/1/annie-robinson-thm.jpg","","http://www.encyclopedia-titanica.org/titanic-survivor/annie-robinson.html","ROBINSON, Mrs Annie","","http://www.encyclopedia-titanica.org/titanic-ages/40.html","40","","http://www.encyclopedia-titanica.org/titanic-victualling-crew/","Victualling Crew","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/steward.html","Stewardess","","http://www.encyclopedia-titanica.org/titanic-lifeboat-11/","11","","40","","",""
"http://www.encyclopedia-titanica.org/files/2013/201304/admin/images/charles-hallace-romaine-thm.jpg","","http://www.encyclopedia-titanica.org/titanic-survivor/charles-romaine.html","ROMAINE, Mr Charles Hallace","","http://www.encyclopedia-titanica.org/titanic-ages/45.html","45","","http://www.encyclopedia-titanica.org/titanic-first-class-passengers/","1st Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","","","","http://www.encyclopedia-titanica.org/titanic-lifeboat-9/","9","","45","","111428; £26 11s","26"
"http://www.encyclopedia-titanica.org/images/thumb/res_1057328511_EdithRussell1920.jpg","","http://www.encyclopedia-titanica.org/titanic-survivor/edith-russell.html","ROSENBAUM, Miss Edith Louise","","http://www.encyclopedia-titanica.org/titanic-ages/33.html","33","","http://www.encyclopedia-titanica.org/titanic-first-class-passengers/","1st Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/cherbourg.html","Cherbourg","","http://www.encyclopedia-titanica.org/titanic-jobs/journalist.html","Journalist","","http://www.encyclopedia-titanica.org/titanic-lifeboat-11/","11","","33","","17613; £27 14s 5d","27"
"http://www.encyclopedia-titanica.org/files/1/horace-leopold-ross-thm.jpg","","http://www.encyclopedia-titanica.org/titanic-survivor/horace-leopold-ross.html","ROSS, Mr Horace Leopold","","http://www.encyclopedia-titanica.org/titanic-ages/38.html","38","","http://www.encyclopedia-titanica.org/titanic-victualling-crew/","Victualling Crew","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/scullion.html","Scullion","","http://www.encyclopedia-titanica.org/titanic-lifeboat-13/","13","","38","","",""
"","","http://www.encyclopedia-titanica.org/titanic-survivor/sarah-roth.html","ROTH, Miss Sarah","","http://www.encyclopedia-titanica.org/titanic-ages/31.html","31","","http://www.encyclopedia-titanica.org/titanic-third-class-passengers/","3rd Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/tailor.html","Tailor","","http://www.encyclopedia-titanica.org/titanic-lifeboat-c/","C","","31","","342712; £8 1s","8"
"http://www.encyclopedia-titanica.org/images/countessrothes_thm.jpg","","http://www.encyclopedia-titanica.org/titanic-survivor/countess-of-rothes.html","ROTHES, Lucy Noël Martha, Countess of","","http://www.encyclopedia-titanica.org/titanic-ages/33.html","33","","http://www.encyclopedia-titanica.org/titanic-first-class-passengers/","1st Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/of-independent-means.html","Of Independent Means","","http://www.encyclopedia-titanica.org/titanic-lifeboat-8/","8","","33","","110152; £86 10s","86"
"http://www.encyclopedia-titanica.org/images/rothschild_e.jpg","","http://www.encyclopedia-titanica.org/titanic-survivor/elizabeth-jane-anne-rothschild.html","ROTHSCHILD, Mrs Elizabeth Jane Anne","","http://www.encyclopedia-titanica.org/titanic-ages/54.html","54","","http://www.encyclopedia-titanica.org/titanic-first-class-passengers/","1st Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/cherbourg.html","Cherbourg","","","","","http://www.encyclopedia-titanica.org/titanic-lifeboat-6/","6","","54","","17603; £59 8s","59"
"","","http://www.encyclopedia-titanica.org/titanic-survivor/george-thomas-rowe.html","ROWE, Mr George Thomas","","http://www.encyclopedia-titanica.org/titanic-ages/32.html","32","","http://www.encyclopedia-titanica.org/titanic-deck-crew/","Deck Crew","","http://www.encyclopedia-titanica.org/titanic-places/belfast.html","Belfast","","http://www.encyclopedia-titanica.org/titanic-jobs/seaman.html","Quartermaster","","http://www.encyclopedia-titanica.org/titanic-lifeboat-c/","C","","32","","",""
"","","http://www.encyclopedia-titanica.org/titanic-survivor/emily-rugg.html","RUGG, Miss Emily","","http://www.encyclopedia-titanica.org/titanic-ages/21.html","21","","http://www.encyclopedia-titanica.org/titanic-second-class-passengers/","2nd Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","","","","http://www.encyclopedia-titanica.org/titanic-lifeboat-12/","12","","21","","31026; £10 10s","10"
"","","http://www.encyclopedia-titanica.org/titanic-survivor/samuel-james-rule.html","RULE, Mr Samuel James","","http://www.encyclopedia-titanica.org/titanic-ages/58.html","58","","http://www.encyclopedia-titanica.org/titanic-victualling-crew/","Victualling Crew","","http://www.encyclopedia-titanica.org/titanic-places/belfast.html","Belfast","","http://www.encyclopedia-titanica.org/titanic-jobs/bath-attendant.html","Bathroom Steward (1st Class)","","","","","58","","",""
"http://www.encyclopedia-titanica.org/images/ryan_e_art.jpg","","http://www.encyclopedia-titanica.org/titanic-survivor/edward-ryan.html","RYAN, Mr Edward","","http://www.encyclopedia-titanica.org/titanic-ages/24.html","24","","http://www.encyclopedia-titanica.org/titanic-third-class-passengers/","3rd Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/queenstown.html","Queenstown","","http://www.encyclopedia-titanica.org/titanic-jobs/general-labourer.html","General Labourer","","http://www.encyclopedia-titanica.org/titanic-lifeboat-14/","14","","24","","383162; £7 15s","7"
"http://www.encyclopedia-titanica.org/images/ryerson_couple_thm.jpg","","http://www.encyclopedia-titanica.org/titanic-survivor/emily-ryerson.html","RYERSON, Mrs Emily Maria","","http://www.encyclopedia-titanica.org/titanic-ages/48.html","48","","http://www.encyclopedia-titanica.org/titanic-first-class-passengers/","1st Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/cherbourg.html","Cherbourg","","","","","http://www.encyclopedia-titanica.org/titanic-lifeboat-4/","4","","48","","17608; £262 7s 6d","262"
"","","http://www.encyclopedia-titanica.org/titanic-survivor/emily-borie-ryerson.html","RYERSON, Miss Emily Borie","","http://www.encyclopedia-titanica.org/titanic-ages/18.html","18","","http://www.encyclopedia-titanica.org/titanic-first-class-passengers/","1st Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/cherbourg.html","Cherbourg","","","","","http://www.encyclopedia-titanica.org/titanic-lifeboat-4/","4","","18","","17608; £262 7s 6d","262"
"http://www.encyclopedia-titanica.org/files/146979/thumbnails/susan_ryerson_nara_1918_146979_5781.jpg","","http://www.encyclopedia-titanica.org/titanic-survivor/suzette-ryerson.html","RYERSON, Miss Susan Parker "Suzette"","","http://www.encyclopedia-titanica.org/titanic-ages/21.html","21","","http://www.encyclopedia-titanica.org/titanic-first-class-passengers/","1st Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/cherbourg.html","Cherbourg","","","","","http://www.encyclopedia-titanica.org/titanic-lifeboat-4/","4","","21","","17608; £262 7s 6d","262"
"http://www.encyclopedia-titanica.org/files/146979/thumbnails/jack_ryerson_nara_1924_146979_5791.jpg","","http://www.encyclopedia-titanica.org/titanic-survivor/john-borie-ryerson.html","RYERSON, Master John Borie","","http://www.encyclopedia-titanica.org/titanic-ages/13.html","13","","http://www.encyclopedia-titanica.org/titanic-first-class-passengers/","1st Class Passenger","","http://www.encyclopedia-titanica.org/titanic-places/cherbourg.html","Cherbourg","","","","","http://www.encyclopedia-titanica.org/titanic-lifeboat-4/","4","","13","","17608; £262 7s 6d","262"
"","","http://www.encyclopedia-titanica.org/titanic-survivor/william-edwy-ryerson.html","RYERSON, Mr William Edwy","","http://www.encyclopedia-titanica.org/titanic-ages/33.html","33","","http://www.encyclopedia-titanica.org/titanic-victualling-crew/","Victualling Crew","","http://www.encyclopedia-titanica.org/titanic-places/southampton.html","Southampton","","http://www.encyclopedia-titanica.org/titanic-jobs/steward.html","Saloon Steward (2nd class)","","","","","33","","",""
